date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:06:04	425328/425328	---M--	200	added ('OK')	image/jpeg	etag:COHPrNLV05ADEAE=	https://images.squarespace-cdn.com/content/v1/69075d95f0151d167a437794/efadfebb-0f33-4a52-a40d-ba3f1b692e34/photo-1631605855818-71135f303bbe.jpg	/Users/macmini/Documents/Websites/visual/images.squarespace-cdn.com/content/v1/69075d95f0151d167a437794/efadfebb-0f33-4a52-a40d-ba3f1b692e34/photo-1631605855818-71135f303bbe.jpg	(from https://fluid-demo-vivian.squarespace.com/gallery/clara-theo)
01:06:05	464558/464558	---M--	200	added ('OK')	image/jpeg	etag:CLnYqKzU05ADEAE=	https://images.squarespace-cdn.com/content/v1/69075d95f0151d167a437794/84ae7b2e-297a-4606-8d95-29b80d0b3a02/photo-1752002157113-9361fdb2c6e9.jpg	/Users/macmini/Documents/Websites/visual/images.squarespace-cdn.com/content/v1/69075d95f0151d167a437794/84ae7b2e-297a-4606-8d95-29b80d0b3a02/photo-1752002157113-9361fdb2c6e9.jpg	(from https://fluid-demo-vivian.squarespace.com/gallery/clara-theo)
01:06:09	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Sun,%2031%20May%202026%2017:06:06%20GMT	http://static1.squarespace.com/static/69075d95f0151d167a437794/6907906d03ec5f6966188349/690797f980726229a302198e/1762105385025/steward-masweneng-_PEnWo8RaHk-unsplash.jpg?format=1500w	/Users/macmini/Documents/Websites/visual/static1.squarespace.com/static/69075d95f0151d167a437794/6907906d03ec5f6966188349/690797f980726229a302198e/1762105385025/steward-masweneng-_PEnWo8RaHk-unsplash26f7.jpg	(from https://fluid-demo-vivian.squarespace.com/gallery/isabelle-james)
01:06:09	1239409/1239409	---M--	200	added ('OK')	image/jpeg	etag:CJjZod3a05ADEAE=	https://images.squarespace-cdn.com/content/v1/69075d95f0151d167a437794/8c686b5c-8ce3-4e77-9dda-acc38a968c3e/kristy-cruz-q_Nn5J9gwzU-unsplash.jpg	/Users/macmini/Documents/Websites/visual/images.squarespace-cdn.com/content/v1/69075d95f0151d167a437794/8c686b5c-8ce3-4e77-9dda-acc38a968c3e/kristy-cruz-q_Nn5J9gwzU-unsplash.jpg	(from https://fluid-demo-vivian.squarespace.com/gallery/clara-theo)
01:06:10	0/-1	---M--	302	error ('')			https://fluid-demo-vivian.squarespace.com/bonus	/Users/macmini/Documents/Websites/visual/fluid-demo-vivian.squarespace.com/bonus.83.delayed	(from https://fluid-demo-vivian.squarespace.com/gallery/isabelle-james)
01:06:13	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Sun,%2031%20May%202026%2017:06:10%20GMT	http://static1.squarespace.com/static/69075d95f0151d167a437794/6907906d03ec5f6966188349/690798287e00bd67a74e8864/1762105453767/premium_photo-1661322701877-aa6d2c1bf272.jpg?format=1500w	/Users/macmini/Documents/Websites/visual/static1.squarespace.com/static/69075d95f0151d167a437794/6907906d03ec5f6966188349/690798287e00bd67a74e8864/1762105453767/premium_photo-1661322701877-aa6d2c1bf27226f7.jpg	(from https://fluid-demo-vivian.squarespace.com/gallery/sofia-elias)
01:06:13	243535/243535	---M--	200	added ('OK')	image/jpeg	date:Sun,%2031%20May%202026%2017:06:09%20GMT	https://images.squarespace-cdn.com/content/69075d95f0151d167a437794/5ea51e6b-685b-4a9b-b461-b525d274a8ca/steward-masweneng-_PEnWo8RaHk-unsplash.jpg?format=1500w&content-type=image%2Fjpeg	/Users/macmini/Documents/Websites/visual/images.squarespace-cdn.com/content/69075d95f0151d167a437794/5ea51e6b-685b-4a9b-b461-b525d274a8ca/steward-masweneng-_PEnWo8RaHk-unsplash43a3.jpg	(from https://fluid-demo-vivian.squarespace.com/gallery/isabelle-james)
01:06:14	0/-1	---M--	302	error ('')			https://fluid-demo-vivian.squarespace.com/bonus	/Users/macmini/Documents/Websites/visual/fluid-demo-vivian.squarespace.com/bonus.86.delayed	(from https://fluid-demo-vivian.squarespace.com/gallery/sofia-elias)
01:06:17	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Sun,%2031%20May%202026%2017:06:14%20GMT	http://static1.squarespace.com/static/69075d95f0151d167a437794/6907906d03ec5f6966188349/6907986da3d2f1218262d008/1762105540448/joeyy-lee-rJDLGoNe7XI-unsplash.jpg?format=1500w	/Users/macmini/Documents/Websites/visual/static1.squarespace.com/static/69075d95f0151d167a437794/6907906d03ec5f6966188349/6907986da3d2f1218262d008/1762105540448/joeyy-lee-rJDLGoNe7XI-unsplash26f7.jpg	(from https://fluid-demo-vivian.squarespace.com/gallery/margot-alexander)
01:06:17	433258/433258	---M--	200	added ('OK')	image/jpeg	date:Sun,%2031%20May%202026%2017:06:13%20GMT	https://images.squarespace-cdn.com/content/69075d95f0151d167a437794/d4a83234-7f5f-464c-aa87-4f8d475c3017/premium_photo-1661322701877-aa6d2c1bf272.jpg?format=1500w&content-type=image%2Fjpeg	/Users/macmini/Documents/Websites/visual/images.squarespace-cdn.com/content/69075d95f0151d167a437794/d4a83234-7f5f-464c-aa87-4f8d475c3017/premium_photo-1661322701877-aa6d2c1bf27243a3.jpg	(from https://fluid-demo-vivian.squarespace.com/gallery/sofia-elias)
01:06:18	0/-1	---M--	302	error ('')			https://fluid-demo-vivian.squarespace.com/bonus	/Users/macmini/Documents/Websites/visual/fluid-demo-vivian.squarespace.com/bonus.89.delayed	(from https://fluid-demo-vivian.squarespace.com/gallery/margot-alexander)
01:06:20	102784/102784	---M--	200	added ('OK')	image/jpeg	date:Sun,%2031%20May%202026%2017:06:17%20GMT	https://images.squarespace-cdn.com/content/69075d95f0151d167a437794/c80d040e-7ebb-424c-a085-8493ffa5955d/joeyy-lee-rJDLGoNe7XI-unsplash.jpg?format=1500w&content-type=image%2Fjpeg	/Users/macmini/Documents/Websites/visual/images.squarespace-cdn.com/content/69075d95f0151d167a437794/c80d040e-7ebb-424c-a085-8493ffa5955d/joeyy-lee-rJDLGoNe7XI-unsplash43a3.jpg	(from https://fluid-demo-vivian.squarespace.com/gallery/margot-alexander)
01:06:20	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Sun,%2031%20May%202026%2017:06:18%20GMT	http://static1.squarespace.com/static/69075d95f0151d167a437794/6907906d03ec5f6966188349/690798c4da0e64719fa656cd/1762105605748/photo-1654580342825-06483f272b87.jpg?format=1500w	/Users/macmini/Documents/Websites/visual/static1.squarespace.com/static/69075d95f0151d167a437794/6907906d03ec5f6966188349/690798c4da0e64719fa656cd/1762105605748/photo-1654580342825-06483f272b8726f7.jpg	(from https://fluid-demo-vivian.squarespace.com/gallery/lucia-daniel)
01:06:21	0/-1	---M--	302	error ('')			https://fluid-demo-vivian.squarespace.com/bonus	/Users/macmini/Documents/Websites/visual/fluid-demo-vivian.squarespace.com/bonus.8c.delayed	(from https://fluid-demo-vivian.squarespace.com/gallery/lucia-daniel)
01:06:25	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Sun,%2031%20May%202026%2017:06:21%20GMT	http://static1.squarespace.com/static/69075d95f0151d167a437794/6907906d03ec5f6966188349/690798ff80726229a30239da/1762105646249/photo-1663016594435-3a16d12c9e9b.jpg?format=1500w	/Users/macmini/Documents/Websites/visual/static1.squarespace.com/static/69075d95f0151d167a437794/6907906d03ec5f6966188349/690798ff80726229a30239da/1762105646249/photo-1663016594435-3a16d12c9e9b26f7.jpg	(from https://fluid-demo-vivian.squarespace.com/gallery/amara-julian)
01:06:25	622263/622263	---M--	200	added ('OK')	image/jpeg	date:Sun,%2031%20May%202026%2017:06:20%20GMT	https://images.squarespace-cdn.com/content/69075d95f0151d167a437794/0675a933-cac5-4775-ae64-eae2a0b14865/photo-1654580342825-06483f272b87.jpg?format=1500w&content-type=image%2Fjpeg	/Users/macmini/Documents/Websites/visual/images.squarespace-cdn.com/content/69075d95f0151d167a437794/0675a933-cac5-4775-ae64-eae2a0b14865/photo-1654580342825-06483f272b8743a3.jpg	(from https://fluid-demo-vivian.squarespace.com/gallery/lucia-daniel)
01:06:26	0/-1	---M--	302	error ('')			https://fluid-demo-vivian.squarespace.com/bonus	/Users/macmini/Documents/Websites/visual/fluid-demo-vivian.squarespace.com/bonus.8f.delayed	(from https://fluid-demo-vivian.squarespace.com/gallery/amara-julian)
01:06:26	0/-1	---M--	302	error ('')			https://fluid-demo-vivian.squarespace.com/bonus	/Users/macmini/Documents/Websites/visual/fluid-demo-vivian.squarespace.com/bonus.90.delayed	(from https://fluid-demo-vivian.squarespace.com/home)
01:06:29	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Sun,%2031%20May%202026%2017:06:27%20GMT	http://static1.squarespace.com/static/69075d95f0151d167a437794/6907c45e1dd25e1a85037b1c/6907c9f3379ef741515f89f7/1764584743079/steward-masweneng-_PEnWo8RaHk-unsplash.jpg?format=1500w	/Users/macmini/Documents/Websites/visual/static1.squarespace.com/static/69075d95f0151d167a437794/6907c45e1dd25e1a85037b1c/6907c9f3379ef741515f89f7/1764584743079/steward-masweneng-_PEnWo8RaHk-unsplash26f7.jpg	(from https://fluid-demo-vivian.squarespace.com/blog/blog-post-title-one)
01:06:33	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Sun,%2031%20May%202026%2017:06:29%20GMT	http://static1.squarespace.com/static/69075d95f0151d167a437794/6907c45e1dd25e1a85037b1c/6907c9f3379ef741515f89f7/1764584743079/steward-masweneng-_PEnWo8RaHk-unsplash.jpg?format=1500w	/Users/macmini/Documents/Websites/visual/static1.squarespace.com/static/69075d95f0151d167a437794/6907c45e1dd25e1a85037b1c/6907c9f3379ef741515f89f7/1764584743079/steward-masweneng-_PEnWo8RaHk-unsplash26f7.jpg	(from https://fluid-demo-vivian.squarespace.com/blog/blog-post-title-one)
01:06:37	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Sun,%2031%20May%202026%2017:06:33%20GMT	http://static1.squarespace.com/static/69075d95f0151d167a437794/6907c45e1dd25e1a85037b1c/6907c9f3379ef741515f89f7/1764584743079/steward-masweneng-_PEnWo8RaHk-unsplash.jpg?format=1500w	/Users/macmini/Documents/Websites/visual/static1.squarespace.com/static/69075d95f0151d167a437794/6907c45e1dd25e1a85037b1c/6907c9f3379ef741515f89f7/1764584743079/steward-masweneng-_PEnWo8RaHk-unsplash26f7.jpg	(from https://fluid-demo-vivian.squarespace.com/blog/blog-post-title-one)
01:06:41	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Sun,%2031%20May%202026%2017:06:37%20GMT	http://static1.squarespace.com/static/69075d95f0151d167a437794/6907c45e1dd25e1a85037b1c/6907c9f3379ef741515f89f7/1764584743079/steward-masweneng-_PEnWo8RaHk-unsplash.jpg?format=1500w	/Users/macmini/Documents/Websites/visual/static1.squarespace.com/static/69075d95f0151d167a437794/6907c45e1dd25e1a85037b1c/6907c9f3379ef741515f89f7/1764584743079/steward-masweneng-_PEnWo8RaHk-unsplash26f7.jpg	(from https://fluid-demo-vivian.squarespace.com/blog/blog-post-title-one)
01:06:45	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Sun,%2031%20May%202026%2017:06:41%20GMT	http://static1.squarespace.com/static/69075d95f0151d167a437794/6907c45e1dd25e1a85037b1c/6907c9f3379ef741515f89f7/1764584743079/steward-masweneng-_PEnWo8RaHk-unsplash.jpg?format=1500w	/Users/macmini/Documents/Websites/visual/static1.squarespace.com/static/69075d95f0151d167a437794/6907c45e1dd25e1a85037b1c/6907c9f3379ef741515f89f7/1764584743079/steward-masweneng-_PEnWo8RaHk-unsplash26f7.jpg	(from https://fluid-demo-vivian.squarespace.com/blog/blog-post-title-one)
01:06:45	0/-1	---M--	302	error ('')			https://fluid-demo-vivian.squarespace.com/bonus	/Users/macmini/Documents/Websites/visual/fluid-demo-vivian.squarespace.com/bonus.96.delayed	(from https://fluid-demo-vivian.squarespace.com/blog/blog-post-title-one)
01:06:45	660353/660353	---M--	200	added ('OK')	image/jpeg	date:Sun,%2031%20May%202026%2017:06:26%20GMT	https://images.squarespace-cdn.com/content/69075d95f0151d167a437794/b73185cf-7399-4585-acdf-95b3485c52f6/photo-1663016594435-3a16d12c9e9b.jpg?format=1500w&content-type=image%2Fjpeg	/Users/macmini/Documents/Websites/visual/images.squarespace-cdn.com/content/69075d95f0151d167a437794/b73185cf-7399-4585-acdf-95b3485c52f6/photo-1663016594435-3a16d12c9e9b43a3.jpg	(from https://fluid-demo-vivian.squarespace.com/gallery/amara-julian)
01:06:47	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Sun,%2031%20May%202026%2017:06:46%20GMT	http://static1.squarespace.com/static/69075d95f0151d167a437794/6907c45e1dd25e1a85037b1c/6907c9be8018e44e0f537a99/1774262043149/premium_photo-1661322676639-6d83c934443b.jpg?format=1500w	/Users/macmini/Documents/Websites/visual/static1.squarespace.com/static/69075d95f0151d167a437794/6907c45e1dd25e1a85037b1c/6907c9be8018e44e0f537a99/1774262043149/premium_photo-1661322676639-6d83c934443b26f7.jpg	(from https://fluid-demo-vivian.squarespace.com/blog/blog-post-title-two)
01:06:47	767318/767318	---MCZ	200	added ('OK')	text/html	etag:W/%22369eccf2b5d24b509579e5af51f1ed84--gzip%22	https://fluid-demo-vivian.squarespace.com/blog?author=5d1f60766834dd00017112f8	/Users/macmini/Documents/Websites/visual/fluid-demo-vivian.squarespace.com/blogdab6.html	(from https://fluid-demo-vivian.squarespace.com/blog/blog-post-title-one)
01:06:48	0/-1	---M--	302	error ('')			https://fluid-demo-vivian.squarespace.com/bonus	/Users/macmini/Documents/Websites/visual/fluid-demo-vivian.squarespace.com/bonus.9a.delayed	(from https://fluid-demo-vivian.squarespace.com/blog/blog-post-title-two)
01:06:49	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Sun,%2031%20May%202026%2017:06:48%20GMT	http://static1.squarespace.com/static/69075d95f0151d167a437794/6907c45e1dd25e1a85037b1c/6907c45e1dd25e1a85037b1f/1764584759020/karolina-grabowska-yik8rFv23io-unsplash.jpg?format=1500w	/Users/macmini/Documents/Websites/visual/static1.squarespace.com/static/69075d95f0151d167a437794/6907c45e1dd25e1a85037b1c/6907c45e1dd25e1a85037b1f/1764584759020/karolina-grabowska-yik8rFv23io-unsplash26f7.jpg	(from https://fluid-demo-vivian.squarespace.com/blog/blog-post-title-three)
01:06:49	490841/490841	---M--	200	added ('OK')	image/jpeg	date:Sun,%2031%20May%202026%2017:06:48%20GMT	https://images.squarespace-cdn.com/content/69075d95f0151d167a437794/872539f7-e1ab-40a4-87bb-d3bcec8cdf97/premium_photo-1661322676639-6d83c934443b.jpg?format=1500w&content-type=image%2Fjpeg	/Users/macmini/Documents/Websites/visual/images.squarespace-cdn.com/content/69075d95f0151d167a437794/872539f7-e1ab-40a4-87bb-d3bcec8cdf97/premium_photo-1661322676639-6d83c934443b43a3.jpg	(from https://fluid-demo-vivian.squarespace.com/blog/blog-post-title-two)
01:06:50	0/-1	---M--	302	error ('')			https://fluid-demo-vivian.squarespace.com/bonus	/Users/macmini/Documents/Websites/visual/fluid-demo-vivian.squarespace.com/bonus.9d.delayed	(from https://fluid-demo-vivian.squarespace.com/blog/blog-post-title-three)
01:06:50	0/-1	---M--	302	error ('')			https://fluid-demo-vivian.squarespace.com/bonus	/Users/macmini/Documents/Websites/visual/fluid-demo-vivian.squarespace.com/bonus.9e.delayed	(from https://fluid-demo-vivian.squarespace.com/blog?author=5d1f60766834dd00017112f8)
01:06:52	0/0	UR-M-Z	307	error ('Range%20Not%20Satisfiable')	text/javascript	etag:%22848ddcc7a5193f9dbeb177386b6c0dda%22	http://assets.squarespace.com/@sqs/polyfiller/1.6/legacy.js	/Users/macmini/Documents/Websites/visual/assets.squarespace.com/@sqs/polyfiller/1.6/legacy.js	(from https://fluid-demo-vivian.squarespace.com/?password=demo)
01:06:52	18012/18012	---M-Z	200	added ('OK')	text/javascript	date:Sun,%2031%20May%202026%2017:06:50%20GMT	http://use.typekit.net/ik/CAlFuuVRMHg3aUt_fRX0EeJo6XlitQvkenDUl5VyuVCfeTIgfFHN4UJLFRbh52jhWDjow2SuZ2quZRMUFQBqwQjajQbDFDSoFgGMJyBTi183ScmDievlZe8DSeUypPJedAmqiWFyH6GJh0JfIMMjMPMfH6GJhrJfIMMjfkMfH6GJt0JfIMMjgkMfH6GJapJfIMMj2PMfH6GJtrJfIMMjIPMfH6GJUHqfIMIjgfMfqMYxto_Jg6.js	/Users/macmini/Documents/Websites/visual/use.typekit.net/ik/CAlFuuVRMHg3aUt_fRX0EeJo6XlitQvkenDUl5VyuVCfeTIgfFHN4UJLFRbh52jhWDjow2SuZ2quZRMUFQBqwQjajQbDFDSoFgGMJyBTi183ScmDievlZe8DSeUypPJedAmqiWFyH6GJh0JfIMMjMPMfH6GJhrJfIMMjfkMfH6GJt0Jf	(from https://fluid-demo-vivian.squarespace.com/?password=demo)
01:06:54	0/0	UR-M-Z	416	error ('Range%20Not%20Satisfiable')	text/javascript	etag:%22fe0d53a94823df972dbf107bf190771a%22	http://assets.squarespace.com/@sqs/polyfiller/1.6/modern.js	/Users/macmini/Documents/Websites/visual/assets.squarespace.com/@sqs/polyfiller/1.6/modern.js	(from https://fluid-demo-vivian.squarespace.com/?password=demo)
01:06:54	0/0	UR-M-Z	416	error ('Range%20Not%20Satisfiable')	text/javascript	etag:%225b327b508480bb40386f44d864366bfa%22	http://assets.squarespace.com/universal/scripts-compressed/visitor-site-error-reporter-fdfb276a20173335-min.en-US.js	/Users/macmini/Documents/Websites/visual/assets.squarespace.com/universal/scripts-compressed/visitor-site-error-reporter-fdfb276a20173335-min.en-US.js	(from https://fluid-demo-vivian.squarespace.com/?password=demo)
01:06:56	0/0	UR-M-Z	416	error ('Range%20Not%20Satisfiable')	text/javascript	etag:%22fda04fb58e386ea3d30d3de5baffcc78%22	http://assets.squarespace.com/universal/scripts-compressed/extract-css-runtime-f765cc45592b8801-min.en-US.js	/Users/macmini/Documents/Websites/visual/assets.squarespace.com/universal/scripts-compressed/extract-css-runtime-f765cc45592b8801-min.en-US.js	(from https://fluid-demo-vivian.squarespace.com/?password=demo)
01:06:56	0/0	UR-M-Z	416	error ('Range%20Not%20Satisfiable')	text/javascript	etag:%22bb8dc37daa92f2bb3e528229d8c80444%22	http://assets.squarespace.com/universal/scripts-compressed/extract-css-moment-js-vendor-bdf89e58ccd909c7-min.en-US.js	/Users/macmini/Documents/Websites/visual/assets.squarespace.com/universal/scripts-compressed/extract-css-moment-js-vendor-bdf89e58ccd909c7-min.en-US.js	(from https://fluid-demo-vivian.squarespace.com/?password=demo)
01:06:58	0/0	UR-M-Z	416	error ('Range%20Not%20Satisfiable')	text/javascript	etag:%224c24ae11af62594082a2f8ab611d8b94%22	http://assets.squarespace.com/universal/scripts-compressed/cldr-resource-pack-a48347cd349e6bd9-min.en-US.js	/Users/macmini/Documents/Websites/visual/assets.squarespace.com/universal/scripts-compressed/cldr-resource-pack-a48347cd349e6bd9-min.en-US.js	(from https://fluid-demo-vivian.squarespace.com/?password=demo)
01:06:58	0/0	UR-M-Z	416	error ('Range%20Not%20Satisfiable')	text/javascript	etag:%224b906e26a24f984ae89e7ac63a891225%22	http://assets.squarespace.com/universal/scripts-compressed/common-vendors-stable-219c33e5378d8300-min.en-US.js	/Users/macmini/Documents/Websites/visual/assets.squarespace.com/universal/scripts-compressed/common-vendors-stable-219c33e5378d8300-min.en-US.js	(from https://fluid-demo-vivian.squarespace.com/?password=demo)
01:07:01	0/0	UR-M-Z	416	error ('Range%20Not%20Satisfiable')	text/javascript	etag:%225249417d7c37f010931d39b3eeb6b815%22	http://assets.squarespace.com/universal/scripts-compressed/common-vendors-58f76066debe8c3d-min.en-US.js	/Users/macmini/Documents/Websites/visual/assets.squarespace.com/universal/scripts-compressed/common-vendors-58f76066debe8c3d-min.en-US.js	(from https://fluid-demo-vivian.squarespace.com/?password=demo)
01:07:01	215921/215921	---M--	200	added ('OK')	image/jpeg	date:Sun,%2031%20May%202026%2017:06:49%20GMT	https://images.squarespace-cdn.com/content/69075d95f0151d167a437794/805f5597-2d53-4d8d-81f6-7214a5145ec9/karolina-grabowska-yik8rFv23io-unsplash.jpg?format=1500w&content-type=image%2Fjpeg	/Users/macmini/Documents/Websites/visual/images.squarespace-cdn.com/content/69075d95f0151d167a437794/805f5597-2d53-4d8d-81f6-7214a5145ec9/karolina-grabowska-yik8rFv23io-unsplash43a3.jpg	(from https://fluid-demo-vivian.squarespace.com/blog/blog-post-title-three)
01:07:01	0/0	UR-M-Z	416	error ('Range%20Not%20Satisfiable')	text/javascript	etag:%22e97b1d09e30e82adf514a0c603b2bb95%22	http://assets.squarespace.com/universal/scripts-compressed/common-f8b36d51777cafac-min.en-US.js	/Users/macmini/Documents/Websites/visual/assets.squarespace.com/universal/scripts-compressed/common-f8b36d51777cafac-min.en-US.js	(from https://fluid-demo-vivian.squarespace.com/?password=demo)
01:07:03	0/0	UR-M-Z	416	error ('Range%20Not%20Satisfiable')	text/javascript	etag:%22d936485242767e1d98905b2b514f2dcb%22	http://assets.squarespace.com/universal/scripts-compressed/user-account-core-24ffa039deea0a56-min.en-US.js	/Users/macmini/Documents/Websites/visual/assets.squarespace.com/universal/scripts-compressed/user-account-core-24ffa039deea0a56-min.en-US.js	(from https://fluid-demo-vivian.squarespace.com/?password=demo)
01:07:03	0/0	UR-M-Z	416	error ('Range%20Not%20Satisfiable')	text/javascript	etag:%2278653526022570fcccc309b8afc71bed%22	http://assets.squarespace.com/universal/scripts-compressed/performance-073f90539aa9e3f8-min.en-US.js	/Users/macmini/Documents/Websites/visual/assets.squarespace.com/universal/scripts-compressed/performance-073f90539aa9e3f8-min.en-US.js	(from https://fluid-demo-vivian.squarespace.com/?password=demo)
01:07:04	3052/3052	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%22b023c470e0444fd58ba6a6e639824dd6%22	https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.imageFluid/8c55e9a8-929d-410b-b18c-901d825cb633_604/image-effect-refracted-circles.js	/Users/macmini/Documents/Websites/visual/definitions.sqspcdn.com/website-component-definition/static-assets/website.components.imageFluid/8c55e9a8-929d-410b-b18c-901d825cb633_604/image-effect-refracted-circles.js	(from https://fluid-demo-vivian.squarespace.com/?password=demo)
01:07:05	8949/8949	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%22cb133cb5375436d6f579ee1f8b2f42c7%22	https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.imageFluid/8c55e9a8-929d-410b-b18c-901d825cb633_604/image-effect-liquid.js	/Users/macmini/Documents/Websites/visual/definitions.sqspcdn.com/website-component-definition/static-assets/website.components.imageFluid/8c55e9a8-929d-410b-b18c-901d825cb633_604/image-effect-liquid.js	(from https://fluid-demo-vivian.squarespace.com/?password=demo)
01:07:05	10291/10291	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2261afdf06a44a10853fa13d8fdaba3ad8%22	https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.imageFluid/8c55e9a8-929d-410b-b18c-901d825cb633_604/9882.js	/Users/macmini/Documents/Websites/visual/definitions.sqspcdn.com/website-component-definition/static-assets/website.components.imageFluid/8c55e9a8-929d-410b-b18c-901d825cb633_604/9882.js	(from https://fluid-demo-vivian.squarespace.com/?password=demo)
01:07:05	13133/13133	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%220d35a6ab118c2921512fbb0a2fde627e%22	https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.imageFluid/8c55e9a8-929d-410b-b18c-901d825cb633_604/8018.js	/Users/macmini/Documents/Websites/visual/definitions.sqspcdn.com/website-component-definition/static-assets/website.components.imageFluid/8c55e9a8-929d-410b-b18c-901d825cb633_604/8018.js	(from https://fluid-demo-vivian.squarespace.com/?password=demo)
01:07:07	8474/8474	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%22be1f7b218926cab720e2fa3032011e4c%22	https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.imageFluid/8c55e9a8-929d-410b-b18c-901d825cb633_604/image-effect-film-grain.js	/Users/macmini/Documents/Websites/visual/definitions.sqspcdn.com/website-component-definition/static-assets/website.components.imageFluid/8c55e9a8-929d-410b-b18c-901d825cb633_604/image-effect-film-grain.js	(from https://fluid-demo-vivian.squarespace.com/?password=demo)
01:07:07	11969/11969	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%22c763436376e0c2940cf750eb9232ac83%22	https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.button/4df0bd5e-8e61-410a-a35e-685b3b5718b0_787/website.components.button.visitor.js	/Users/macmini/Documents/Websites/visual/definitions.sqspcdn.com/website-component-definition/static-assets/website.components.button/4df0bd5e-8e61-410a-a35e-685b3b5718b0_787/website.components.button.visitor.js	(from https://fluid-demo-vivian.squarespace.com/?password=demo)
01:07:09	12214/12214	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%22a43a44b0ff35657e632d1f252f89bf69%22	https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.imageFluid/8c55e9a8-929d-410b-b18c-901d825cb633_604/image-effect-refracted-lines.js	/Users/macmini/Documents/Websites/visual/definitions.sqspcdn.com/website-component-definition/static-assets/website.components.imageFluid/8c55e9a8-929d-410b-b18c-901d825cb633_604/image-effect-refracted-lines.js	(from https://fluid-demo-vivian.squarespace.com/?password=demo)
01:07:09	28970/28970	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2213a60f124f9546dc635f649d64140359%22	https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.imageFluid/8c55e9a8-929d-410b-b18c-901d825cb633_604/website.components.imageFluid.visitor.js	/Users/macmini/Documents/Websites/visual/definitions.sqspcdn.com/website-component-definition/static-assets/website.components.imageFluid/8c55e9a8-929d-410b-b18c-901d825cb633_604/website.components.imageFluid.visitor.js	(from https://fluid-demo-vivian.squarespace.com/?password=demo)
01:07:09	87925/87925	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2287d6d0758d06c530ebd6a608530a9251%22	https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.imageFluid/8c55e9a8-929d-410b-b18c-901d825cb633_604/748.js	/Users/macmini/Documents/Websites/visual/definitions.sqspcdn.com/website-component-definition/static-assets/website.components.imageFluid/8c55e9a8-929d-410b-b18c-901d825cb633_604/748.js	(from https://fluid-demo-vivian.squarespace.com/?password=demo)
01:07:10	2358/2358	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%221e655fef016baacfd636dca2d9b062e5%22	https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.socialLinks/75a0be2c-a05c-4d90-9e93-2d3bd26ca8a1_395/website.components.socialLinks.visitor.js	/Users/macmini/Documents/Websites/visual/definitions.sqspcdn.com/website-component-definition/static-assets/website.components.socialLinks/75a0be2c-a05c-4d90-9e93-2d3bd26ca8a1_395/website.components.socialLinks.visitor.js	(from https://fluid-demo-vivian.squarespace.com/?password=demo)
01:07:11	6266/6266	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%22cd4d0dc21695a6058ececd5fe2c1f44f%22	https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.imageFluid/8c55e9a8-929d-410b-b18c-901d825cb633_604/image-effect-parallax.js	/Users/macmini/Documents/Websites/visual/definitions.sqspcdn.com/website-component-definition/static-assets/website.components.imageFluid/8c55e9a8-929d-410b-b18c-901d825cb633_604/image-effect-parallax.js	(from https://fluid-demo-vivian.squarespace.com/?password=demo)
